,android_avg_rating,android_file_size,android_rating_1,android_rating_2,android_rating_3,android_rating_4,android_rating_5,android_total_ratings,ios_all_ratings,ios_current_ratings,ios_file_size
2016-08-05 01:40:00,4.0,60,410010,132076,223590,342639,1701095,2809410,174636,33442,104
2016-08-05 01:50:00,4.0,60,410010,132076,223590,342639,1701095,2809410,174636,33442,104
2016-08-05 02:00:00,4.0,60,410010,132076,223590,342639,1701095,2809410,174636,33442,104
2016-08-05 02:10:00,4.0,60,410010,132076,223590,342639,1701095,2809410,174636,33442,104
2016-08-05 02:20:00,4.0,60,410010,132076,223590,342639,1701095,2809410,174636,33442,104
2016-08-05 02:30:00,4.0,60,410010,132076,223590,342639,1701095,2809410,174636,33442,104
2016-08-05 02:40:00,4.0,60,412931,133037,225541,346082,1718205,2835796,174636,33442,104
2016-08-05 02:50:00,4.0,60,412931,133037,225541,346082,1718205,2835796,174636,33442,104
2016-08-05 03:00:00,4.0,60,412931,133037,225541,346082,1718205,2835796,174636,33442,104
2016-08-05 03:10:00,4.0,60,412931,133037,225541,346082,1718205,2835796,174636,33442,104
2016-08-05 03:20:00,4.0,60,412931,133037,225541,346082,1718205,2835796,174636,33442,104
2016-08-05 03:30:00,4.0,60,412931,133037,225541,346082,1718205,2835796,174636,34535,104
2016-08-05 03:40:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 03:50:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,33442,104
2016-08-05 04:00:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 04:10:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 04:20:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 04:30:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 04:40:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 04:50:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 05:00:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 05:10:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 05:20:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 05:30:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 05:40:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 05:50:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 06:00:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 06:10:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 06:20:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 06:30:00,4.0,60,412931,133037,225541,346082,1718205,2835796,175606,34535,104
2016-08-05 06:40:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 06:50:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 07:00:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 07:10:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 07:20:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 07:30:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 07:40:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 07:50:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 08:00:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 08:10:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 08:20:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 08:30:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 08:40:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 08:50:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 09:00:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 09:10:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 09:20:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 09:30:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 09:40:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 09:50:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 10:00:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 10:10:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 10:20:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 10:30:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 10:40:00,4.0,60,415542,133845,226795,348215,1728332,2852729,175606,34535,104
2016-08-05 10:50:00,4.0,60,420241,135638,229557,352530,1752899,2890865,175606,34535,104
2016-08-05 11:00:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 11:10:00,4.0,60,420241,135638,229557,352530,1752899,2890865,175606,35518,104
2016-08-05 11:20:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 11:30:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 11:40:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 11:50:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 12:00:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 12:10:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 12:20:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 12:30:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 12:40:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 12:50:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 13:00:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 13:10:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 13:20:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 13:30:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 13:40:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 13:50:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 14:00:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 14:10:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 14:20:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 14:30:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 14:40:00,4.0,60,420241,135638,229557,352530,1752899,2890865,176486,35518,104
2016-08-05 14:50:00,4.0,60,426769,137730,233426,358447,1788383,2944755,176486,35518,104
2016-08-05 15:00:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 15:10:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 15:20:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 15:30:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 15:40:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 15:50:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 16:00:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 16:10:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 16:20:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 16:30:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 16:40:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 16:50:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 17:00:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 17:10:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 17:20:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 17:30:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 17:40:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 17:50:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 18:00:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 18:10:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 18:20:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 18:30:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 18:40:00,4.0,60,426769,137730,233426,358447,1788383,2944755,177472,36591,104
2016-08-05 18:50:00,4.0,60,432905,139726,236862,363583,1820082,2993158,177472,36591,104
2016-08-05 19:00:00,4.0,60,432905,139726,236862,363583,1820082,2993158,177472,37462,104
2016-08-05 19:10:00,4.0,60,432905,139726,236862,363583,1820082,2993158,177472,37462,104
2016-08-05 19:20:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 19:30:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 19:40:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 19:50:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 20:00:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 20:10:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 20:20:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 20:30:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 20:40:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 20:50:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 21:00:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 21:10:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 21:20:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 21:30:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 21:40:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 21:50:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 22:00:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 22:10:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 22:20:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 22:30:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 22:40:00,4.0,60,432905,139726,236862,363583,1820082,2993158,178290,37462,104
2016-08-05 22:50:00,4.0,60,439566,141765,240764,370276,1863347,3055718,178290,37462,104
2016-08-05 23:00:00,4.0,60,439566,141765,240764,370276,1863347,3055718,178290,37462,104
2016-08-05 23:10:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,37462,104
2016-08-05 23:20:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-05 23:30:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-05 23:40:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-05 23:50:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 00:00:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 00:10:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 00:20:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 00:30:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 00:40:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 00:50:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 01:00:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 01:10:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 01:20:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 01:30:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 01:40:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 01:50:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 02:00:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 02:10:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 02:20:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 02:30:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 02:40:00,4.0,60,439566,141765,240764,370276,1863347,3055718,179054,38285,104
2016-08-06 02:50:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 03:00:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 03:10:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 03:20:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 03:30:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 03:40:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 03:50:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 04:00:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 04:10:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 04:20:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 04:30:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 04:40:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 04:50:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 05:00:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 05:10:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 05:20:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 05:30:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 05:40:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 05:50:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 06:00:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 06:10:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 06:20:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 06:30:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 06:40:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 06:50:00,4.0,60,444726,143332,243941,375897,1897030,3104926,179054,38285,104
2016-08-06 07:00:00,4.0,60,449471,144668,246674,380390,1922270,3143473,179054,38285,104
2016-08-06 07:10:00,4.0,60,449471,144668,246674,380390,1922270,3143473,179054,38285,104
2016-08-06 07:20:00,4.0,60,449471,144668,246674,380390,1922270,3143473,179054,39414,104
2016-08-06 07:30:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,38285,104
2016-08-06 07:40:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 07:50:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 08:00:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 08:10:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 08:20:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 08:30:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 08:40:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 08:50:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 09:00:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 09:10:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 09:20:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 09:30:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 09:40:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 09:50:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 10:00:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 10:10:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 10:20:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 10:30:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 10:40:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 10:50:00,4.0,60,449471,144668,246674,380390,1922270,3143473,180092,39414,104
2016-08-06 11:00:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180092,39846,104
2016-08-06 11:10:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180092,39846,104
2016-08-06 11:20:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180503,39846,104
2016-08-06 11:30:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180503,39846,104
2016-08-06 11:40:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180503,39846,104
2016-08-06 11:50:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180503,39846,104
2016-08-06 12:00:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180503,39846,104
2016-08-06 12:10:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180503,39846,104
2016-08-06 12:20:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180503,39846,104
2016-08-06 12:30:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180503,39846,104
2016-08-06 12:40:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180503,39846,104
2016-08-06 12:50:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180503,39846,104
2016-08-06 13:00:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180503,39846,104
2016-08-06 13:10:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180503,39846,104
2016-08-06 13:20:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180503,39846,104
2016-08-06 13:30:00,4.0,60,456393,146866,250656,386403,1956815,3197133,180503,39846,104
